inv	block	chrom	pos	region	id	cluster
9	1:1.48e+08	1	1.48e+08	SaudiArabia	1_SaudiArabia_9	9
9	1:149500000	1	149500000	SaudiArabia	1_SaudiArabia_9	9
5	1:151500000	1	151500000	SaudiArabia	1_SaudiArabia_5	9
5	1:1.5e+08	1	1.5e+08	SaudiArabia	1_SaudiArabia_5	9
5	1:1.48e+08	1	1.48e+08	SaudiArabia	1_SaudiArabia_5	9
5	1:1.52e+08	1	1.52e+08	SaudiArabia	1_SaudiArabia_5	9
5	1:1.51e+08	1	1.51e+08	SaudiArabia	1_SaudiArabia_5	9
5	1:1.49e+08	1	1.49e+08	SaudiArabia	1_SaudiArabia_5	9
226/191/172	1:1.1e+07	1	1.1e+07	Senegal	1_Senegal_226/191/172	1
226/191/172	1:11500000	1	11500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:13500000	1	13500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:6500000	1	6500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:1500000	1	1500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:7e+06	1	7e+06	Senegal	1_Senegal_226/191/172	1
226/191/172	1:7500000	1	7500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:1.4e+07	1	1.4e+07	Senegal	1_Senegal_226/191/172	1
226/191/172	1:15500000	1	15500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:6e+06	1	6e+06	Senegal	1_Senegal_226/191/172	1
226/191/172	1:4500000	1	4500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:14500000	1	14500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:9500000	1	9500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:5500000	1	5500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:8500000	1	8500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:2500000	1	2500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:3500000	1	3500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:1.2e+07	1	1.2e+07	Senegal	1_Senegal_226/191/172	1
226/191/172	1:2e+06	1	2e+06	Senegal	1_Senegal_226/191/172	1
226/191/172	1:8e+06	1	8e+06	Senegal	1_Senegal_226/191/172	1
226/191/172	1:10500000	1	10500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:5e+06	1	5e+06	Senegal	1_Senegal_226/191/172	1
226/191/172	1:9e+06	1	9e+06	Senegal	1_Senegal_226/191/172	1
226/191/172	1:1.5e+07	1	1.5e+07	Senegal	1_Senegal_226/191/172	1
226/191/172	1:16500000	1	16500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:4e+06	1	4e+06	Senegal	1_Senegal_226/191/172	1
226/191/172	1:12500000	1	12500000	Senegal	1_Senegal_226/191/172	1
226/191/172	1:1.6e+07	1	1.6e+07	Senegal	1_Senegal_226/191/172	1
226/191/172	1:1e+07	1	1e+07	Senegal	1_Senegal_226/191/172	1
226/191/172	1:1.3e+07	1	1.3e+07	Senegal	1_Senegal_226/191/172	1
226/191/172	1:3e+06	1	3e+06	Senegal	1_Senegal_226/191/172	1
308/291/217/193	1:1.59e+08	1	1.59e+08	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:149500000	1	149500000	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:150500000	1	150500000	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:154500000	1	154500000	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:1.54e+08	1	1.54e+08	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:151500000	1	151500000	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:1.5e+08	1	1.5e+08	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:1.55e+08	1	1.55e+08	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:1.51e+08	1	1.51e+08	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:1.52e+08	1	1.52e+08	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:1.48e+08	1	1.48e+08	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:155500000	1	155500000	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:1.49e+08	1	1.49e+08	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:159500000	1	159500000	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:156500000	1	156500000	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:157500000	1	157500000	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:1.57e+08	1	1.57e+08	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:153500000	1	153500000	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:158500000	1	158500000	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:1.56e+08	1	1.56e+08	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:1.58e+08	1	1.58e+08	Senegal	1_Senegal_308/291/217/193	10
308/291/217/193	1:1.6e+08	1	1.6e+08	Senegal	1_Senegal_308/291/217/193	10
387	1:23500000	1	23500000	Senegal	1_Senegal_387	2
387	1:2.6e+07	1	2.6e+07	Senegal	1_Senegal_387	2
387	1:2.7e+07	1	2.7e+07	Senegal	1_Senegal_387	2
387	1:25500000	1	25500000	Senegal	1_Senegal_387	2
387	1:26500000	1	26500000	Senegal	1_Senegal_387	2
387	1:24500000	1	24500000	Senegal	1_Senegal_387	2
387	1:2.4e+07	1	2.4e+07	Senegal	1_Senegal_387	2
387	1:2.5e+07	1	2.5e+07	Senegal	1_Senegal_387	2
387	1:28500000	1	28500000	Senegal	1_Senegal_387	2
387	1:27500000	1	27500000	Senegal	1_Senegal_387	2
387	1:29500000	1	29500000	Senegal	1_Senegal_387	2
387	1:2.9e+07	1	2.9e+07	Senegal	1_Senegal_387	2
387	1:2.8e+07	1	2.8e+07	Senegal	1_Senegal_387	2
46/29	1:3.03e+08	1	3.03e+08	Senegal	1_Senegal_46/29	21
46/29	1:304500000	1	304500000	Senegal	1_Senegal_46/29	21
46/29	1:3.06e+08	1	3.06e+08	Senegal	1_Senegal_46/29	21
46/29	1:303500000	1	303500000	Senegal	1_Senegal_46/29	21
46/29	1:305500000	1	305500000	Senegal	1_Senegal_46/29	21
46/29	1:3.04e+08	1	3.04e+08	Senegal	1_Senegal_46/29	21
46/29	1:302500000	1	302500000	Senegal	1_Senegal_46/29	21
46/29	1:3.07e+08	1	3.07e+08	Senegal	1_Senegal_46/29	21
46/29	1:307500000	1	307500000	Senegal	1_Senegal_46/29	21
46/29	1:306500000	1	306500000	Senegal	1_Senegal_46/29	21
46/29	1:3.05e+08	1	3.05e+08	Senegal	1_Senegal_46/29	21
46/29	1:3.02e+08	1	3.02e+08	Senegal	1_Senegal_46/29	21
46/29	1:301500000	1	301500000	Senegal	1_Senegal_46/29	21
152/15	1:1.57e+08	1	1.57e+08	Senegal	1_Senegal_152/15	10
152/15	1:1.5e+08	1	1.5e+08	Senegal	1_Senegal_152/15	10
152/15	1:155500000	1	155500000	Senegal	1_Senegal_152/15	10
152/15	1:1.58e+08	1	1.58e+08	Senegal	1_Senegal_152/15	10
152/15	1:1.59e+08	1	1.59e+08	Senegal	1_Senegal_152/15	10
152/15	1:1.56e+08	1	1.56e+08	Senegal	1_Senegal_152/15	10
152/15	1:157500000	1	157500000	Senegal	1_Senegal_152/15	10
152/15	1:156500000	1	156500000	Senegal	1_Senegal_152/15	10
152/15	1:158500000	1	158500000	Senegal	1_Senegal_152/15	10
9/4	1:1.59e+08	1	1.59e+08	Senegal	1_Senegal_9/4	10
9/4	1:1.58e+08	1	1.58e+08	Senegal	1_Senegal_9/4	10
9/4	1:156500000	1	156500000	Senegal	1_Senegal_9/4	10
9/4	1:158500000	1	158500000	Senegal	1_Senegal_9/4	10
9/4	1:1.57e+08	1	1.57e+08	Senegal	1_Senegal_9/4	10
9/4	1:157500000	1	157500000	Senegal	1_Senegal_9/4	10
205	1:1.52e+08	1	1.52e+08	Uganda	1_Uganda_205	9
205	1:1.55e+08	1	1.55e+08	Uganda	1_Uganda_205	9
205	1:1.56e+08	1	1.56e+08	Uganda	1_Uganda_205	9
205	1:1.48e+08	1	1.48e+08	Uganda	1_Uganda_205	9
205	1:1.49e+08	1	1.49e+08	Uganda	1_Uganda_205	9
205	1:1.6e+08	1	1.6e+08	Uganda	1_Uganda_205	9
205	1:1.51e+08	1	1.51e+08	Uganda	1_Uganda_205	9
205	1:148500000	1	148500000	Uganda	1_Uganda_205	9
205	1:149500000	1	149500000	Uganda	1_Uganda_205	9
205	1:158500000	1	158500000	Uganda	1_Uganda_205	9
205	1:150500000	1	150500000	Uganda	1_Uganda_205	9
205	1:151500000	1	151500000	Uganda	1_Uganda_205	9
205	1:154500000	1	154500000	Uganda	1_Uganda_205	9
205	1:1.57e+08	1	1.57e+08	Uganda	1_Uganda_205	9
205	1:161500000	1	161500000	Uganda	1_Uganda_205	9
205	1:155500000	1	155500000	Uganda	1_Uganda_205	9
205	1:1.61e+08	1	1.61e+08	Uganda	1_Uganda_205	9
205	1:156500000	1	156500000	Uganda	1_Uganda_205	9
205	1:1.5e+08	1	1.5e+08	Uganda	1_Uganda_205	9
205	1:157500000	1	157500000	Uganda	1_Uganda_205	9
205	1:1.59e+08	1	1.59e+08	Uganda	1_Uganda_205	9
205	1:159500000	1	159500000	Uganda	1_Uganda_205	9
205	1:1.58e+08	1	1.58e+08	Uganda	1_Uganda_205	9
205	1:160500000	1	160500000	Uganda	1_Uganda_205	9
261	1:1.7e+08	1	1.7e+08	Uganda	1_Uganda_261	12
261	1:168500000	1	168500000	Uganda	1_Uganda_261	12
261	1:169500000	1	169500000	Uganda	1_Uganda_261	12
261	1:167500000	1	167500000	Uganda	1_Uganda_261	12
261	1:1.62e+08	1	1.62e+08	Uganda	1_Uganda_261	12
261	1:1.66e+08	1	1.66e+08	Uganda	1_Uganda_261	12
261	1:166500000	1	166500000	Uganda	1_Uganda_261	12
261	1:163500000	1	163500000	Uganda	1_Uganda_261	12
261	1:1.64e+08	1	1.64e+08	Uganda	1_Uganda_261	12
261	1:1.67e+08	1	1.67e+08	Uganda	1_Uganda_261	12
261	1:162500000	1	162500000	Uganda	1_Uganda_261	12
261	1:165500000	1	165500000	Uganda	1_Uganda_261	12
261	1:1.63e+08	1	1.63e+08	Uganda	1_Uganda_261	12
261	1:1.69e+08	1	1.69e+08	Uganda	1_Uganda_261	12
261	1:164500000	1	164500000	Uganda	1_Uganda_261	12
261	1:1.65e+08	1	1.65e+08	Uganda	1_Uganda_261	12
261	1:1.68e+08	1	1.68e+08	Uganda	1_Uganda_261	12
81	1:3.05e+08	1	3.05e+08	Uganda	1_Uganda_81	22
81	1:305500000	1	305500000	Uganda	1_Uganda_81	22
81	1:3.06e+08	1	3.06e+08	Uganda	1_Uganda_81	22
81	1:304500000	1	304500000	Uganda	1_Uganda_81	22
81	1:3.07e+08	1	3.07e+08	Uganda	1_Uganda_81	22
81	1:3.04e+08	1	3.04e+08	Uganda	1_Uganda_81	22
81	1:306500000	1	306500000	Uganda	1_Uganda_81	22
81	1:3.03e+08	1	3.03e+08	Uganda	1_Uganda_81	22
81	1:307500000	1	307500000	Uganda	1_Uganda_81	22
81	1:303500000	1	303500000	Uganda	1_Uganda_81	22
81	1:302500000	1	302500000	Uganda	1_Uganda_81	22
24/13	1:1.56e+08	1	1.56e+08	Uganda	1_Uganda_24/13	10
24/13	1:155500000	1	155500000	Uganda	1_Uganda_24/13	10
24/13	1:157500000	1	157500000	Uganda	1_Uganda_24/13	10
24/13	1:1.61e+08	1	1.61e+08	Uganda	1_Uganda_24/13	10
24/13	1:1.59e+08	1	1.59e+08	Uganda	1_Uganda_24/13	10
24/13	1:1.58e+08	1	1.58e+08	Uganda	1_Uganda_24/13	10
24/13	1:156500000	1	156500000	Uganda	1_Uganda_24/13	10
24/13	1:158500000	1	158500000	Uganda	1_Uganda_24/13	10
24/13	1:1.6e+08	1	1.6e+08	Uganda	1_Uganda_24/13	10
24/13	1:1.57e+08	1	1.57e+08	Uganda	1_Uganda_24/13	10
43	1:3.06e+08	1	3.06e+08	Uganda	1_Uganda_43	22
43	1:307500000	1	307500000	Uganda	1_Uganda_43	22
43	1:304500000	1	304500000	Uganda	1_Uganda_43	22
43	1:302500000	1	302500000	Uganda	1_Uganda_43	22
43	1:3.07e+08	1	3.07e+08	Uganda	1_Uganda_43	22
43	1:306500000	1	306500000	Uganda	1_Uganda_43	22
43	1:3.03e+08	1	3.03e+08	Uganda	1_Uganda_43	22
43	1:305500000	1	305500000	Uganda	1_Uganda_43	22
48	1:1.65e+08	1	1.65e+08	Uganda	1_Uganda_48	13
48	1:166500000	1	166500000	Uganda	1_Uganda_48	13
48	1:1.66e+08	1	1.66e+08	Uganda	1_Uganda_48	13
48	1:1.67e+08	1	1.67e+08	Uganda	1_Uganda_48	13
48	1:165500000	1	165500000	Uganda	1_Uganda_48	13
48	1:167500000	1	167500000	Uganda	1_Uganda_48	13
48	1:168500000	1	168500000	Uganda	1_Uganda_48	13
122	1:1.08e+08	1	1.08e+08	USA	1_USA_122	6
122	1:108500000	1	108500000	USA	1_USA_122	6
122	1:1.12e+08	1	1.12e+08	USA	1_USA_122	6
122	1:1.07e+08	1	1.07e+08	USA	1_USA_122	6
122	1:1.11e+08	1	1.11e+08	USA	1_USA_122	6
122	1:1.1e+08	1	1.1e+08	USA	1_USA_122	6
122	1:109500000	1	109500000	USA	1_USA_122	6
122	1:110500000	1	110500000	USA	1_USA_122	6
122	1:111500000	1	111500000	USA	1_USA_122	6
122	1:107500000	1	107500000	USA	1_USA_122	6
64	1:148500000	1	148500000	USA	1_USA_64	9
64	1:150500000	1	150500000	USA	1_USA_64	9
64	1:1.51e+08	1	1.51e+08	USA	1_USA_64	9
64	1:1.48e+08	1	1.48e+08	USA	1_USA_64	9
64	1:1.49e+08	1	1.49e+08	USA	1_USA_64	9
64	1:149500000	1	149500000	USA	1_USA_64	9
64	1:1.5e+08	1	1.5e+08	USA	1_USA_64	9
