country	chrom	start	end	r2n	r2
USA	1	80000000	80499999	1092	0.008037619292736053
USA	1	80500000	80999999	1227	0.008458292111754417
USA	1	81000000	81499999	1137	0.008348668459802866
USA	1	81500000	81999999	1544	0.00775678176432848
USA	1	82000000	82499999	1055	0.0072248876094818115
USA	1	82500000	82999999	1207	0.005772866308689117
USA	1	83000000	83499999	1575	0.006123336497694254
USA	1	83500000	83999999	1692	0.006344180554151535
USA	1	84000000	84499999	1715	0.006143607199192047
USA	1	84500000	84999999	1489	0.00563952187076211
USA	1	85000000	85499999	1415	0.0070722950622439384
USA	1	85500000	85999999	1081	0.008137752301990986
USA	1	86000000	86499999	1017	0.006360482657328248
USA	1	86500000	86999999	1624	0.00934061873704195
USA	1	87000000	87499999	1528	0.007249294780194759
USA	1	87500000	87999999	1384	0.007359709590673447
USA	1	88000000	88499999	1169	0.007724900729954243
USA	1	88500000	88999999	1457	0.010048627853393555
USA	1	89000000	89499999	1507	0.009316770359873772
USA	1	89500000	89999999	1500	0.007666770834475756
USA	1	90000000	90499999	1280	0.00940848607569933
USA	1	90500000	90999999	1852	0.009687053970992565
USA	1	91000000	91499999	1170	0.007357604335993528
USA	1	91500000	91999999	880	0.006344180554151535
USA	1	92000000	92499999	1406	0.009150438010692596
USA	1	92500000	92999999	1376	0.007285725325345993
USA	1	93000000	93499999	1209	0.007274525240063667
USA	1	93500000	93999999	1137	0.008171911351382732
USA	1	94000000	94499999	1656	0.00953739695250988
USA	1	94500000	94999999	1281	0.009934909641742706
USA	1	95000000	95499999	1118	0.009419546462595463
USA	1	95500000	95999999	1339	0.008129315450787544
USA	1	96000000	96499999	1116	0.007024773862212896
USA	1	96500000	96999999	1580	0.008254580199718475
USA	1	97000000	97499999	1758	0.0070717185735702515
USA	1	97500000	97999999	1348	0.008107239846140146
USA	1	98000000	98499999	1219	0.00816295575350523
USA	1	98500000	98999999	1219	0.006251276936382055
USA	1	99000000	99499999	1430	0.008126522414386272
USA	1	99500000	99999999	1208	0.007406576536595821
USA	1	100000000	100499999	1241	0.006612205877900124
USA	1	100500000	100999999	1284	0.006251276936382055
USA	1	101000000	101499999	1227	0.006669997703284025
USA	1	101500000	101999999	1449	0.006967844441533089
USA	1	102000000	102499999	1349	0.008341520093381405
USA	1	102500000	102999999	1340	0.007346094353124499
USA	1	103000000	103499999	1558	0.00697332713752985
USA	1	103500000	103999999	1117	0.006068601738661528
USA	1	104000000	104499999	982	0.008446382358670235
USA	1	104500000	104999999	1120	0.008522463962435722
USA	1	105000000	105499999	1374	0.006486416794359684
USA	1	105500000	105999999	1114	0.005637711379677057
USA	1	106000000	106499999	1344	0.006863374030217528
USA	1	106500000	106999999	1485	0.0067384380381554365
USA	1	107000000	107499999	1038	0.0067869857884943485
USA	1	107500000	107999999	1112	0.006744525628164411
USA	1	108000000	108499999	1178	0.009885567240417004
USA	1	108500000	108999999	1013	0.008134194184094667
USA	1	109000000	109499999	1040	0.009217515587806702
USA	1	109500000	109999999	1359	0.006948309950530529
USA	1	110000000	110499999	1269	0.007341627497226
USA	1	110500000	110999999	902	0.008129315450787544
USA	1	111000000	111499999	1204	0.0071265809237957
USA	1	111500000	111999999	1170	0.009264848195016384
USA	1	112000000	112499999	1337	0.008053723722696304
USA	1	112500000	112999999	1224	0.008354018442332745
USA	1	113000000	113499999	1353	0.006105680949985981
USA	1	113500000	113999999	1088	0.00718093360774219
USA	1	114000000	114499999	1208	0.00674255657941103
USA	1	114500000	114999999	1340	0.008341324515640736
USA	1	115000000	115499999	1120	0.007843542844057083
USA	1	115500000	115999999	1363	0.006291427183896303
USA	1	116000000	116499999	1149	0.0056640999391674995
USA	1	116500000	116999999	1059	0.00568681675940752
USA	1	117000000	117499999	1065	0.005519266240298748
USA	1	117500000	117999999	1414	0.006097042467445135
USA	1	118000000	118499999	894	0.005630518309772015
USA	1	118500000	118999999	1213	0.007786691654473543
USA	1	119000000	119499999	1058	0.008171187713742256
USA	1	119500000	119999999	2076	0.008610141463577747
USA	1	120000000	120499999	1456	0.005045254249125719
USA	1	120500000	120999999	1143	0.0069388109259307384
USA	1	121000000	121499999	1830	0.007310281042009592
USA	1	121500000	121999999	1512	0.01034858450293541
USA	1	122000000	122499999	1242	0.0076969158835709095
USA	1	122500000	122999999	1027	0.007425223011523485
USA	1	123000000	123499999	1023	0.006441188044846058
USA	1	123500000	123999999	1057	0.006768460152670741
USA	1	124000000	124499999	1422	0.007969111204147339
USA	1	124500000	124999999	1362	0.007833740673959255
USA	1	125000000	125499999	999	0.004995864816009998
USA	1	125500000	125999999	1419	0.005758502520620823
USA	1	126000000	126499999	1236	0.006521754432469606
USA	1	126500000	126999999	1478	0.005880639888346195
USA	1	127000000	127499999	1102	0.006952907424420118
USA	1	127500000	127999999	1350	0.007790104020386934
USA	1	128000000	128499999	1373	0.006106680259108543
USA	1	128500000	128999999	1370	0.005949611309915781
USA	1	129000000	129499999	999	0.0035404847003519535
USA	1	129500000	129999999	1230	0.006272973958402872
USA	1	130000000	130499999	1006	0.004970406647771597
USA	1	130500000	130999999	815	0.008640754967927933
USA	1	131000000	131499999	990	0.007754533085972071
USA	1	131500000	131999999	966	0.006726269610226154
USA	1	132000000	132499999	1104	0.008979970589280128
USA	1	132500000	132999999	890	0.0069832406006753445
USA	1	133000000	133499999	1033	0.005513716954737902
USA	1	133500000	133999999	1026	0.005928870290517807
USA	1	134000000	134499999	1156	0.008636482525616884
USA	1	134500000	134999999	683	0.007412731181830168
USA	1	135000000	135499999	776	0.007813282776623964
USA	1	135500000	135999999	1155	0.007272612303495407
USA	1	136000000	136499999	1226	0.006979017518460751
USA	1	136500000	136999999	1472	0.007688409183174372
USA	1	137000000	137499999	1073	0.010038833133876324
USA	1	137500000	137999999	1249	0.006929370574653149
USA	1	138000000	138499999	1119	0.006864067167043686
USA	1	138500000	138999999	1178	0.007506049238145351
USA	1	139000000	139499999	1294	0.009173965081572533
USA	1	139500000	139999999	1214	0.008150733076035976
USA	1	140000000	140499999	1059	0.006816220469772816
USA	1	140500000	140999999	720	0.006765447789803147
USA	1	141000000	141499999	691	0.006915819365531206
USA	1	141500000	141999999	1014	0.008315680548548698
USA	1	142000000	142499999	800	0.008297975640743971
USA	1	142500000	142999999	733	0.006301259621977806
USA	1	143000000	143499999	700	0.009421737398952246
USA	1	143500000	143999999	790	0.011398852802813053
USA	1	144000000	144499999	747	0.01031238678842783
USA	1	144500000	144999999	655	0.009194733574986458
USA	1	145000000	145499999	567	0.007081596180796623
USA	1	145500000	145999999	823	0.007426305674016476
USA	1	146000000	146499999	717	0.0095049855299294
USA	1	146500000	146999999	617	0.005822613136842847
USA	1	147000000	147499999	595	0.00693895248696208
USA	1	147500000	147999999	463	0.007720653899013996
USA	1	148000000	148499999	420	0.005013803718611598
USA	1	148500000	148999999	558	0.016834227368235588
USA	1	149000000	149499999	698	0.006198112852871418
USA	1	149500000	149999999	780	0.025769436731934547
USA	1	150000000	150499999	517	0.012612506747245789
USA	1	150500000	150999999	400	0.005205024732276797
USA	1	151000000	151499999	336	0.004325492773205042
USA	1	151500000	151999999	297	0.0035147906746715307
USA	1	152000000	152499999	202	0.0032001894433051348
USA	1	152500000	152999999	354	0.0033794334158301353
USA	1	153000000	153499999	331	0.0032958099618554115
USA	1	153500000	153999999	305	0.0030557680875062943
USA	1	154000000	154499999	190	0.003379936795681715
USA	1	154500000	154999999	239	0.003377661807462573
USA	1	155000000	155499999	302	0.005417307838797569
USA	1	155500000	155999999	463	0.009113245643675327
USA	1	156000000	156499999	463	0.006506347097456455
USA	1	156500000	156999999	315	0.005511329509317875
USA	1	157000000	157499999	425	0.00422035763040185
USA	1	157500000	157999999	488	0.007042370503768325
USA	1	158000000	158499999	373	0.005420953966677189
USA	1	158500000	158999999	471	0.007198779843747616
USA	1	159000000	159499999	769	0.007491951808333397
USA	1	159500000	159999999	859	0.018932519480586052
USA	1	160000000	160499999	971	0.01979798637330532
USA	1	160500000	160999999	876	0.005665997043251991
USA	1	161000000	161499999	1058	0.010797164402902126
USA	1	161500000	161999999	873	0.011975388042628765
USA	1	162000000	162499999	804	0.010048627853393555
USA	1	162500000	162999999	794	0.006799006834626198
USA	1	163000000	163499999	604	0.005855477415025234
USA	1	163500000	163999999	734	0.0061247823759913445
USA	1	164000000	164499999	659	0.005057347938418388
USA	1	164500000	164999999	702	0.004613104276359081
USA	1	165000000	165499999	838	0.0040207733400166035
USA	1	165500000	165999999	1027	0.004268547985702753
USA	1	166000000	166499999	968	0.006410473491996527
USA	1	166500000	166999999	591	0.004743302706629038
USA	1	167000000	167499999	686	0.010293588973581791
USA	1	167500000	167999999	530	0.0037677502259612083
USA	1	168000000	168499999	612	0.005353856366127729
USA	1	168500000	168999999	658	0.00603444641456008
USA	1	169000000	169499999	673	0.006254296749830246
USA	1	169500000	169999999	703	0.006291427183896303
USA	1	170000000	170499999	774	0.006291427183896303
USA	1	170500000	170999999	918	0.004539509769529104
USA	1	171000000	171499999	702	0.006186815910041332
USA	1	171500000	171999999	582	0.007481562439352274
USA	1	172000000	172499999	763	0.006048386450856924
USA	1	172500000	172999999	910	0.007189318537712097
USA	1	173000000	173499999	662	0.006344180554151535
USA	1	173500000	173999999	551	0.005577058997005224
USA	1	174000000	174499999	1017	0.005928624654188752
USA	1	174500000	174999999	810	0.005982799921184778
USA	1	175000000	175499999	943	0.005778120830655098
USA	1	175500000	175999999	821	0.007189318537712097
USA	1	176000000	176499999	893	0.006302976049482822
USA	1	176500000	176999999	864	0.008137752301990986
USA	1	177000000	177499999	618	0.008072303608059883
USA	1	177500000	177999999	851	0.008590461686253548
USA	1	178000000	178499999	853	0.011263845022767782
USA	1	178500000	178999999	672	0.0067474115639925
USA	1	179000000	179499999	721	0.006797695066779852
USA	1	179500000	179999999	1045	0.007672141306102276
USA	1	180000000	180499999	1039	0.009319544769823551
USA	1	180500000	180999999	637	0.00788998743519187
USA	1	181000000	181499999	586	0.010745975188910961
USA	1	181500000	181999999	769	0.011019821278750896
USA	1	182000000	182499999	1184	0.008904359769076109
USA	1	182500000	182999999	1058	0.011287994682788849
USA	1	183000000	183499999	949	0.008257420733571053
USA	1	183500000	183999999	818	0.009466788731515408
USA	1	184000000	184499999	749	0.007426656084135175
USA	1	184500000	184999999	1101	0.00911648478358984
USA	1	185000000	185499999	933	0.009455457329750061
USA	1	185500000	185999999	911	0.011027268134057522
USA	1	186000000	186499999	1002	0.013042922131717205
USA	1	186500000	186999999	1056	0.011616500094532967
USA	1	187000000	187499999	965	0.011466432828456163
USA	1	187500000	187999999	1259	0.015094387345016003
USA	1	188000000	188499999	1763	0.00843560229986906
USA	1	188500000	188999999	1288	0.009955087676644325
USA	1	189000000	189499999	1219	0.007510746829211712
USA	1	189500000	189999999	1090	0.009165773168206215
USA	1	190000000	190499999	664	0.0056059048511087894
USA	1	190500000	190999999	1718	0.00875777006149292
USA	1	191000000	191499999	1285	0.007258110214024782
USA	1	191500000	191999999	1031	0.006645251531153917
USA	1	192000000	192499999	1051	0.01277152355760336
USA	1	192500000	192999999	1031	0.00936673954129219
USA	1	193000000	193499999	1153	0.009266316425055265
USA	1	193500000	193999999	1586	0.009273958392441273
USA	1	194000000	194499999	790	0.004696363117545843
USA	1	194500000	194999999	850	0.010452771559357643
USA	1	195000000	195499999	907	0.006950349546968937
USA	1	195500000	195999999	981	0.008622889406979084
USA	1	196000000	196499999	1172	0.013168643694370985
USA	1	196500000	196999999	1359	0.009349427185952663
USA	1	197000000	197499999	1166	0.01090360339730978
USA	1	197500000	197999999	1280	0.013001481536775827
USA	1	198000000	198499999	1427	0.015564513392746449
USA	1	198500000	198999999	1148	0.011785601265728474
USA	1	199000000	199499999	1479	0.012625250034034252
USA	1	199500000	199999999	884	0.009660717099905014
USA	1	200000000	200499999	1125	0.00622140453197062
USA	1	200500000	200999999	1394	0.008006316609680653
USA	1	201000000	201499999	1190	0.006866311654448509
USA	1	201500000	201999999	1029	0.007025511935353279
USA	1	202000000	202499999	1072	0.0068769436329603195
USA	1	202500000	202999999	1861	0.007729636039584875
USA	1	203000000	203499999	1500	0.009529962204396725
USA	1	203500000	203999999	1118	0.005055838730186224
USA	1	204000000	204499999	1220	0.007200642488896847
USA	1	204500000	204999999	970	0.007046650163829327
USA	1	205000000	205499999	989	0.006854653358459473
USA	1	205500000	205999999	676	0.004539006855338812
USA	1	206000000	206499999	1491	0.008240081369876862
USA	1	206500000	206999999	1269	0.007034102687612176
USA	1	207000000	207499999	1419	0.0078012519516050816
USA	1	207500000	207999999	1199	0.0061392406933009624
USA	1	208000000	208499999	1757	0.008590258657932281
USA	1	208500000	208999999	880	0.004322957247495651
USA	1	209000000	209499999	1056	0.005277395714074373
USA	1	209500000	209999999	1323	0.0053482153452932835
USA	1	210000000	210499999	1471	0.00773854972794652
USA	1	210500000	210999999	1103	0.0061903758905828
USA	1	211000000	211499999	1478	0.006008346099406481
USA	1	211500000	211999999	843	0.0038617118261754513
USA	1	212000000	212499999	1358	0.004980630706995726
USA	1	212500000	212999999	1368	0.0052543990314006805
USA	1	213000000	213499999	1001	0.0068717070389539
USA	1	213500000	213999999	1337	0.005670912563800812
USA	1	214000000	214499999	1392	0.006529325619339943
USA	1	214500000	214999999	1688	0.006705433130264282
USA	1	215000000	215499999	1379	0.006695232354104519
USA	1	215500000	215999999	1503	0.006061458960175514
USA	1	216000000	216499999	1011	0.007510744035243988
USA	1	216500000	216999999	1020	0.007411414757370949
USA	1	217000000	217499999	827	0.009359719231724739
USA	1	217500000	217999999	1005	0.006835429463535547
USA	1	218000000	218499999	1162	0.007365431170910597
USA	1	218500000	218999999	1041	0.005327343242242932
USA	1	219000000	219499999	2365	0.006621264386922121
USA	1	219500000	219999999	2197	0.007850357331335545
USA	1	220000000	220499999	1341	0.006577737163752317
USA	1	220500000	220999999	1428	0.005540539510548115
USA	1	221000000	221499999	1192	0.005382698029279709
USA	1	221500000	221999999	1251	0.0055949632078409195
USA	1	222000000	222499999	1347	0.00457205343991518
USA	1	222500000	222999999	1612	0.005239654798060656
USA	1	223000000	223499999	1596	0.00639803521335125
USA	1	223500000	223999999	1427	0.006293704733252525
USA	1	224000000	224499999	916	0.006750020198523998
USA	1	224500000	224999999	1530	0.0066766743548214436
USA	1	225000000	225499999	1855	0.0063354624435305595
USA	1	225500000	225999999	1423	0.006350431125611067
USA	1	226000000	226499999	1552	0.005904543213546276
USA	1	226500000	226999999	1326	0.007116171531379223
USA	1	227000000	227499999	1356	0.0069138838443905115
USA	1	227500000	227999999	1691	0.0066215344704687595
USA	1	228000000	228499999	1951	0.008140846155583858
USA	1	228500000	228999999	1592	0.006516477558761835
USA	1	229000000	229499999	1496	0.008323438465595245
USA	1	229500000	229999999	1424	0.006912351585924625
USA	1	230000000	230499999	2149	0.006920913700014353
USA	1	230500000	230999999	1819	0.007532425690442324
USA	1	231000000	231499999	1489	0.00656937574967742
USA	1	231500000	231999999	1509	0.007480428088456392
USA	1	232000000	232499999	996	0.007709530182182789
USA	1	232500000	232999999	1917	0.008942236192524433
USA	1	233000000	233499999	1669	0.007764807902276516
USA	1	233500000	233999999	1416	0.00866249157115817
USA	1	234000000	234499999	1341	0.007592261768877506
USA	1	234500000	234999999	1679	0.006455051712691784
USA	1	235000000	235499999	1563	0.008746623061597347
USA	1	235500000	235999999	1667	0.01063581369817257
USA	1	236000000	236499999	1162	0.007445393595844507
USA	1	236500000	236999999	925	0.008441551588475704
USA	1	237000000	237499999	1243	0.009019997902214527
USA	1	237500000	237999999	1305	0.010191231034696102
USA	1	238000000	238499999	1293	0.006387314759194851
USA	1	238500000	238999999	1477	0.005743049317970872
USA	1	239000000	239499999	1320	0.006912949727848172
USA	1	239500000	239999999	781	0.007481562439352274
USA	1	240000000	240499999	900	0.006005174946039915
USA	1	240500000	240999999	818	0.005263930652290583
USA	1	241000000	241499999	860	0.008073986507952213
USA	1	241500000	241999999	1306	0.005873159039765596
USA	1	242000000	242499999	830	0.004429679363965988
USA	1	242500000	242999999	1212	0.006733034271746874
USA	1	243000000	243499999	1047	0.007406576536595821
USA	1	243500000	243999999	1275	0.006518276873975992
USA	1	244000000	244499999	832	0.008837579749524593
USA	1	244500000	244999999	1256	0.004779167473316193
USA	1	245000000	245499999	1076	0.004842702066525817
USA	1	245500000	245999999	1691	0.005652354098856449
USA	1	246000000	246499999	1164	0.005439019296318293
USA	1	246500000	246999999	1331	0.007197573781013489
USA	1	247000000	247499999	1069	0.005481657804921269
USA	1	247500000	247999999	1156	0.005103971343487501
USA	1	248000000	248499999	1154	0.00629776157438755
USA	1	248500000	248999999	1718	0.00685293972492218
USA	1	249000000	249499999	1100	0.007612328045070171
USA	1	249500000	249999999	1102	0.008813966065645218
USA	1	250000000	250499999	834	0.00683546019718051
USA	1	250500000	250999999	1190	0.007575118448585272
USA	1	251000000	251499999	1417	0.006627169204875827
USA	1	251500000	251999999	1159	0.006344972178339958
USA	1	252000000	252499999	1311	0.007105450611561537
USA	1	252500000	252999999	783	0.0062369974330067635
USA	1	253000000	253499999	1154	0.006864070892333984
USA	1	253500000	253999999	1431	0.00731902988627553
USA	1	254000000	254499999	950	0.005728569347411394
USA	1	254500000	254999999	1120	0.007086430210620165
USA	1	255000000	255499999	939	0.00916198082268238
USA	1	255500000	255999999	1309	0.006734488531947136
USA	1	256000000	256499999	1656	0.0061941868625581264
USA	1	256500000	256999999	1641	0.005831301677972078
USA	1	257000000	257499999	1064	0.006761056371033192
USA	1	257500000	257999999	980	0.008749469183385372
USA	1	258000000	258499999	853	0.008074388839304447
USA	1	258500000	258999999	1210	0.0060013639740645885
USA	1	259000000	259499999	969	0.005353856366127729
USA	1	259500000	259999999	1188	0.006065173074603081
USA	1	260000000	260499999	2198	0.006204637233167887
USA	1	260500000	260999999	1308	0.007192173041403294
USA	1	261000000	261499999	1156	0.007697940804064274
USA	1	261500000	261999999	1143	0.007321435492485762
USA	1	262000000	262499999	1514	0.005185091868042946
USA	1	262500000	262999999	1183	0.004846667405217886
USA	1	263000000	263499999	1109	0.005165725015103817
USA	1	263500000	263999999	967	0.004928205627948046
USA	1	264000000	264499999	1096	0.006474622990936041
USA	1	264500000	264999999	1250	0.007867133244872093
USA	1	265000000	265499999	1338	0.009379342198371887
USA	1	265500000	265999999	1500	0.008969360496848822
USA	1	266000000	266499999	1208	0.008589874021708965
USA	1	266500000	266999999	1048	0.006283226888626814
USA	1	267000000	267499999	1168	0.004819734254851937
USA	1	267500000	267999999	1299	0.006163707934319973
USA	1	268000000	268499999	1130	0.0053556011989712715
USA	1	268500000	268999999	986	0.005094953812658787
USA	1	269000000	269499999	1002	0.005671315360814333
USA	1	269500000	269999999	1432	0.006967246998101473
USA	1	270000000	270499999	1303	0.00785978976637125
USA	1	270500000	270999999	1241	0.011365463025867939
USA	1	271000000	271499999	1409	0.00811594258993864
USA	1	271500000	271999999	1048	0.011442579329013824
USA	1	272000000	272499999	1336	0.009427745826542377
USA	1	272500000	272999999	1250	0.005666967947036028
USA	1	273000000	273499999	943	0.006267707794904709
USA	1	273500000	273999999	938	0.0074105821549892426
USA	1	274000000	274499999	1087	0.00607248255982995
USA	1	274500000	274999999	1072	0.006203900091350079
USA	1	275000000	275499999	1025	0.005507790483534336
USA	1	275500000	275999999	1037	0.005912007298320532
USA	1	276000000	276499999	1096	0.007962597068399191
USA	1	276500000	276999999	712	0.004388924688100815
USA	1	277000000	277499999	1123	0.004803602583706379
USA	1	277500000	277999999	796	0.004747876198962331
USA	1	278000000	278499999	762	0.008503487333655357
USA	1	278500000	278999999	907	0.008161299861967564
USA	1	279000000	279499999	806	0.009291088208556175
USA	1	279500000	279999999	1081	0.005364475771784782
USA	1	280000000	280499999	852	0.005575188435614109
USA	1	280500000	280999999	758	0.005207918118685484
USA	1	281000000	281499999	770	0.007714322302490473
USA	1	281500000	281999999	768	0.005174696911126375
USA	1	282000000	282499999	1068	0.005470514763146639
USA	1	282500000	282999999	1287	0.005568069871515036
USA	1	283000000	283499999	580	0.0030557680875062943
USA	1	283500000	283999999	1214	0.014053448103368282
USA	1	284000000	284499999	830	0.011710531078279018
USA	1	284500000	284999999	1258	0.005626867990940809
USA	1	285000000	285499999	970	0.00913205649703741
USA	1	285500000	285999999	734	0.009317662566900253
USA	1	286000000	286499999	1203	0.0066271498799324036
USA	1	286500000	286999999	872	0.006045081885531545
USA	1	287000000	287499999	1338	0.008374100551009178
USA	1	287500000	287999999	739	0.005538376979529858
USA	1	288000000	288499999	756	0.007657337235286832
USA	1	288500000	288999999	989	0.004944606916978955
USA	1	289000000	289499999	1015	0.004313288722187281
USA	1	289500000	289999999	880	0.00479888916015625
USA	1	290000000	290499999	710	0.005016067996621132
USA	1	290500000	290999999	947	0.00614842027425766
USA	1	291000000	291499999	934	0.008073887787759304
USA	1	291500000	291999999	892	0.008489243686199188
USA	1	292000000	292499999	884	0.006113135255873203
USA	1	292500000	292999999	1288	0.00708382623270154
USA	1	293000000	293499999	1093	0.006293704733252525
USA	1	293500000	293999999	1040	0.006705414969474077
USA	1	294000000	294499999	933	0.004716210998594761
USA	1	294500000	294999999	1316	0.0046679433435201645
USA	1	295000000	295499999	1549	0.006082151783630252
USA	1	295500000	295999999	758	0.004938954021781683
USA	1	296000000	296499999	277	0.003050177823752165
USA	1	296500000	296999999	256	0.0033662342466413975
USA	1	297000000	297499999	529	0.0028987034456804395
USA	1	297500000	297999999	462	0.0038643190637230873
USA	1	298000000	298499999	1145	0.005852842703461647
USA	1	298500000	298999999	1608	0.005103292874991894
USA	1	299000000	299499999	1340	0.004711756715551019
USA	1	299500000	299999999	992	0.005169173236936331
USA	1	300000000	300499999	1267	0.004980847239494324
USA	1	300500000	300999999	946	0.0062971110455691814
USA	1	301000000	301499999	1699	0.005790088325738907
USA	1	301500000	301999999	1692	0.00656937574967742
USA	1	302000000	302499999	1334	0.005184481386095285
USA	1	302500000	302999999	1393	0.0040207733400166035
USA	1	303000000	303499999	982	0.003778770798817277
USA	1	303500000	303999999	1145	0.004381523933261633
USA	1	304000000	304499999	2253	0.004508064594119787
USA	1	304500000	304999999	1115	0.004702002741396427
USA	1	305000000	305499999	1702	0.004879835993051529
USA	1	305500000	305999999	1363	0.004257209599018097
USA	1	306000000	306499999	1215	0.004241325426846743
USA	1	306500000	306999999	1606	0.004622608423233032
USA	1	307000000	307499999	1086	0.004415502306073904
USA	1	307500000	307999999	1705	0.004860507557168603
USA	1	308000000	308499999	1760	0.004503576783463359
USA	1	308500000	308999999	1790	0.003858790500089526
USA	1	309000000	309499999	1883	0.004628120455890894
USA	1	309500000	309999999	1915	0.0047066425904631615
USA	1	310000000	310499999	1867	0.006571275647729635
USA	1	310500000	310827022	738	0.0066367825493216515
country	chrom	start	end	r2n	r2
USA	2	0	499999	875	0.0062685441225767136
USA	2	500000	999999	1276	0.005852842703461647
USA	2	1000000	1499999	1205	0.005003809696063399
USA	2	1500000	1999999	1341	0.005119952606037259
USA	2	2000000	2499999	1441	0.0047915042378008366
USA	2	2500000	2999999	1558	0.004607073962688446
USA	2	3000000	3499999	777	0.0034794106613844633
USA	2	3500000	3999999	986	0.0050951093435287476
USA	2	4000000	4499999	974	0.004335816949605942
USA	2	4500000	4999999	1753	0.005023408681154251
USA	2	5000000	5499999	1208	0.004424724727869034
USA	2	5500000	5999999	1163	0.005079988855868578
USA	2	6000000	6499999	1381	0.004864144138991833
USA	2	6500000	6999999	1349	0.005899098934605718
USA	2	7000000	7499999	1252	0.007423228118568659
USA	2	7500000	7999999	1324	0.005361704155802727
USA	2	8000000	8499999	1401	0.006449128966778517
USA	2	8500000	8999999	1163	0.007075756788253784
USA	2	9000000	9499999	1007	0.008006439544260502
USA	2	9500000	9999999	1013	0.006371976807713509
USA	2	10000000	10499999	1300	0.008667097426950932
USA	2	10500000	10999999	1363	0.006635739933699369
USA	2	11000000	11499999	1182	0.003960641101002693
USA	2	11500000	11999999	1379	0.005215492565184832
USA	2	12000000	12499999	1342	0.005781203508377075
USA	2	12500000	12999999	1858	0.006387921050190926
USA	2	13000000	13499999	1708	0.006569782737642527
USA	2	13500000	13999999	1178	0.006416476797312498
USA	2	14000000	14499999	1245	0.004333489807322621
USA	2	14500000	14999999	1032	0.005180794280022383
USA	2	15000000	15499999	1399	0.005590448621660471
USA	2	15500000	15999999	1622	0.005433628801256418
USA	2	16000000	16499999	996	0.0048416974022984505
USA	2	16500000	16999999	818	0.004714912734925747
USA	2	17000000	17499999	994	0.005496038589626551
USA	2	17500000	17999999	1558	0.005047451704740524
USA	2	18000000	18499999	1151	0.0061058346182107925
USA	2	18500000	18999999	919	0.006532981991767883
USA	2	19000000	19499999	907	0.006449128035455942
USA	2	19500000	19999999	1615	0.00554980942979455
USA	2	20000000	20499999	1086	0.005273686721920967
USA	2	20500000	20999999	1301	0.00473859952762723
USA	2	21000000	21499999	1106	0.005358152091503143
USA	2	21500000	21999999	1711	0.0055267768912017345
USA	2	22000000	22499999	1682	0.007067600265145302
USA	2	22500000	22999999	1381	0.004636317957192659
USA	2	23000000	23499999	1418	0.005010297056287527
USA	2	23500000	23999999	1408	0.00557607552036643
USA	2	24000000	24499999	1388	0.004723728867247701
USA	2	24500000	24999999	1414	0.005167490337044001
USA	2	25000000	25499999	1648	0.006738694384694099
USA	2	25500000	25999999	1751	0.005237094592303038
USA	2	26000000	26499999	1012	0.007954835891723633
USA	2	26500000	26999999	1103	0.00667042238637805
USA	2	27000000	27499999	1328	0.00638570636510849
USA	2	27500000	27999999	1353	0.005472654942423105
USA	2	28000000	28499999	1120	0.004362019943073392
USA	2	28500000	28999999	984	0.004120879340916872
USA	2	29000000	29499999	1178	0.004888607654720545
USA	2	29500000	29999999	1683	0.0065130977891385555
USA	2	30000000	30499999	1125	0.005264114122837782
USA	2	30500000	30999999	1331	0.005805786233395338
USA	2	31000000	31499999	1513	0.007213188800960779
USA	2	31500000	31999999	1433	0.006102343555539846
USA	2	32000000	32499999	1102	0.005871308036148548
USA	2	32500000	32999999	1043	0.0057014464400708675
USA	2	33000000	33499999	990	0.0062369974330067635
USA	2	33500000	33999999	1295	0.005074094049632549
USA	2	34000000	34499999	1319	0.007382312789559364
USA	2	34500000	34999999	1107	0.007142326328903437
USA	2	35000000	35499999	1347	0.006259556394070387
USA	2	35500000	35999999	1587	0.007720653899013996
USA	2	36000000	36499999	1324	0.00792704988270998
USA	2	36500000	36999999	980	0.005842050537467003
USA	2	37000000	37499999	1597	0.007539492333307862
USA	2	37500000	37999999	1404	0.010447383858263493
USA	2	38000000	38499999	1593	0.008850486017763615
USA	2	38500000	38999999	705	0.0077978698536753654
USA	2	39000000	39499999	1449	0.007675212807953358
USA	2	39500000	39999999	1034	0.008175483904778957
USA	2	40000000	40499999	959	0.0062597813084721565
USA	2	40500000	40999999	890	0.007615545764565468
USA	2	41000000	41499999	1423	0.006500259507447481
USA	2	41500000	41999999	1664	0.006099111400544643
USA	2	42000000	42499999	1792	0.005328005645424128
USA	2	42500000	42999999	1339	0.005436103790998459
USA	2	43000000	43499999	1442	0.00829988718032837
USA	2	43500000	43999999	1504	0.010980230290442705
USA	2	44000000	44499999	1859	0.009258435107767582
USA	2	44500000	44999999	1901	0.008538560476154089
USA	2	45000000	45499999	1305	0.007786691654473543
USA	2	45500000	45999999	1160	0.006480940617620945
USA	2	46000000	46499999	1946	0.0050573814660310745
USA	2	46500000	46999999	1480	0.005469440016895533
USA	2	47000000	47499999	1797	0.005859120981767774
USA	2	47500000	47999999	1431	0.00585491769015789
USA	2	48000000	48499999	1365	0.005714285187423229
USA	2	48500000	48999999	1936	0.0059794289991259575
USA	2	49000000	49499999	1599	0.00717236427590251
USA	2	49500000	49999999	1660	0.006498552393168211
USA	2	50000000	50499999	1326	0.004492802079766989
