country	chrom	start	end	r2samp
USA	1	62700000	62799999	0.005769051611423492
USA	1	62800000	62899999	0.0030851007904857397
USA	1	62900000	62999999	0.0032223414164036512
USA	1	63000000	63099999	0.004279666114598513
USA	1	63100000	63199999	0.006163709331303835
USA	1	63200000	63299999	0.0036489602643996477
USA	1	63300000	63399999	0.0030748809222131968
USA	1	63400000	63499999	0.004517319146543741
USA	1	63500000	63599999	0.004277834203094244
USA	1	63600000	63699999	0.0032841176725924015
USA	1	63700000	63799999	0.0035434341989457607
USA	1	63800000	63899999	0.0037135088350623846
USA	1	63900000	63999999	0.004952652379870415
USA	1	64000000	64099999	0.005636132787913084
USA	1	64100000	64199999	0.004024394787847996
USA	1	64200000	64299999	0.0043076416477561
USA	1	64300000	64399999	0.003383789211511612
USA	1	64400000	64499999	0.0033338821958750486
USA	1	64500000	64599999	0.004516713786870241
USA	1	64600000	64699999	0.003361714305356145
USA	1	64700000	64799999	0.004416151903569698
USA	1	64800000	64899999	0.00480463239364326
USA	1	64900000	64999999	0.00431052315980196
USA	1	65000000	65099999	0.004762822762131691
USA	1	65100000	65199999	0.002931769471615553
USA	1	65200000	65299999	0.003436426166445017
USA	1	65300000	65399999	0.004032254219055176
USA	1	65400000	65499999	0.00407259538769722
USA	1	65500000	65599999	0.003458057646639645
USA	1	65600000	65699999	0.004618009086698294
USA	1	65700000	65799999	0.005005461163818836
USA	1	65800000	65899999	0.005038774572312832
USA	1	65900000	65999999	0.0036215060390532017
USA	1	66000000	66099999	0.005469428841024637
USA	1	66100000	66199999	0.008782094344496727
USA	1	66200000	66299999	0.007528466172516346
USA	1	66300000	66399999	0.003780949395149946
USA	1	66400000	66499999	0.006048386450856924
USA	1	66500000	66599999	0.005441142711788416
USA	1	66600000	66699999	0.004190431442111731
USA	1	66700000	66799999	0.0029817356262356043
USA	1	66800000	66899999	0.006506281904876232
USA	1	66900000	66999999	0.004013442434370518
USA	1	67000000	67099999	0.005916156340390444
USA	1	67100000	67199999	0.004738111048936844
USA	1	67200000	67299999	0.0045975311659276485
USA	1	67300000	67399999	0.002632040996104479
USA	1	67400000	67499999	0.00475655565969646
USA	1	67500000	67599999	0.0039479369297623634
USA	1	67600000	67699999	0.003028324106708169
USA	1	67700000	67799999	0.004284004680812359
USA	1	67800000	67899999	0.0044087995775043964
USA	1	67900000	67999999	0.007077715825289488
USA	1	68000000	68099999	0.0046151140704751015
USA	1	68100000	68199999	0.0037967595271766186
USA	1	68200000	68299999	0.00588066759519279
USA	1	68300000	68399999	0.004251144826412201
USA	1	68400000	68499999	0.004790727514773607
USA	1	68500000	68599999	0.0038095531053841114
USA	1	68600000	68699999	0.00305308704264462
USA	1	68700000	68799999	0.006350427400320768
USA	1	68800000	68899999	0.003334653563797474
USA	1	68900000	68999999	0.0038912389427423477
USA	1	69000000	69099999	0.003882915712893009
USA	1	69100000	69199999	0.005052710417658091
USA	1	69200000	69299999	0.003810955910012126
USA	1	69300000	69399999	0.003663326147943735
USA	1	69400000	69499999	0.0050184354186058044
USA	1	69500000	69599999	0.005253788083791733
USA	1	69600000	69699999	0.005171729251742363
USA	1	69700000	69799999	0.005335366353392601
USA	1	69800000	69899999	0.0038670452777296305
USA	1	69900000	69999999	0.00645856698974967
USA	1	70000000	70099999	0.005744996480643749
USA	1	70100000	70199999	0.006506628356873989
USA	1	70200000	70299999	0.006304824259132147
USA	1	70300000	70399999	0.004272503778338432
USA	1	70400000	70499999	0.0054897957015782595
USA	1	70500000	70599999	0.005390992388129234
USA	1	70600000	70699999	0.0031285006552934647
USA	1	70700000	70799999	0.0040108817629516125
USA	1	70800000	70899999	0.0045194963458925486
USA	1	70900000	70999999	0.008033640682697296
USA	1	71000000	71099999	0.0036514236126095057
USA	1	71100000	71199999	0.003949697129428387
USA	1	71200000	71299999	0.003866309067234397
USA	1	71300000	71399999	0.00569410715252161
USA	1	71400000	71499999	0.003946957644075155
USA	1	71500000	71599999	0.0033426100853830576
USA	1	71600000	71699999	0.005145220551639795
USA	1	71700000	71799999	0.004539006855338812
USA	1	71800000	71899999	0.004924349719658494
USA	1	71900000	71999999	0.005088211270049214
USA	1	72000000	72099999	0.003334146225824952
USA	1	72100000	72199999	0.003515470540151
USA	1	72200000	72299999	0.006240596994757652
USA	1	72300000	72399999	0.004779167473316193
USA	1	72400000	72499999	0.0029620223212987185
USA	1	72500000	72599999	0.0038514549378305674
USA	1	72600000	72699999	0.003645325661636889
USA	1	72700000	72799999	0.006320483051240444
USA	1	72800000	72899999	0.005328004714101553
USA	1	72900000	72999999	0.003357464447617531
USA	1	73000000	73099999	0.007295167073607445
USA	1	73100000	73199999	0.004413928370922804
USA	1	73200000	73299999	0.0043500144965946674
USA	1	73300000	73399999	0.0024416923988610506
USA	1	73400000	73499999	0.003776024328544736
USA	1	73500000	73599999	0.00522759510204196
USA	1	73600000	73699999	0.004621988162398338
USA	1	73700000	73799999	0.006509078200906515
USA	1	73800000	73899999	0.008890988305211067
USA	1	73900000	73999999	0.005983860697597265
USA	1	74000000	74099999	0.009246225468814373
USA	1	74100000	74199999	0.004539006855338812
USA	1	74200000	74299999	0.009468205273151398
USA	1	74300000	74399999	0.006015958730131388
USA	1	74400000	74499999	0.005679386202245951
USA	1	74500000	74599999	0.0035832407884299755
USA	1	74600000	74699999	0.005207439418882132
USA	1	74700000	74799999	0.004773368593305349
USA	1	74800000	74899999	0.005811422597616911
USA	1	74900000	74999999	0.004163963254541159
USA	1	75000000	75099999	0.007165901828557253
USA	1	75100000	75199999	0.006188597530126572
USA	1	75200000	75299999	0.008335729129612446
USA	1	75300000	75399999	0.008242586627602577
USA	1	75400000	75499999	0.009821504354476929
USA	1	75500000	75599999	0.005860672332346439
USA	1	75600000	75699999	0.012871752493083477
USA	1	75700000	75799999	0.007074068300426006
USA	1	75800000	75899999	0.009082864969968796
USA	1	75900000	75999999	0.007138692308217287
USA	1	76000000	76099999	0.007660896750167012
USA	1	76100000	76199999	0.008475804701447487
USA	1	76200000	76299999	0.011848428752273321
USA	1	76300000	76399999	0.00692433537915349
USA	1	76400000	76499999	0.004467300605028868
USA	1	76500000	76599999	0.008359936997294426
USA	1	76600000	76699999	0.006573393475264311
USA	1	76700000	76799999	0.004460742697119713
USA	1	76800000	76899999	0.006215274799615145
USA	1	76900000	76999999	0.004345401655882597
USA	1	77000000	77099999	0.008341096341609955
USA	1	77100000	77199999	0.0057827073615044355
USA	1	77200000	77299999	0.00429817708209157
USA	1	77300000	77399999	0.008361645974218845
USA	1	77400000	77499999	0.004832684062421322
USA	1	77500000	77599999	0.005959787871688604
USA	1	77600000	77699999	0.005385487340390682
USA	1	77700000	77799999	0.006720547564327717
USA	1	77800000	77899999	0.005441782996058464
USA	1	77900000	77999999	0.007094073109328747
USA	1	78000000	78099999	0.006946592126041651
USA	1	78100000	78199999	0.011815971694886684
USA	1	78200000	78299999	0.007861009798943996
USA	1	78300000	78399999	0.004416436655446887
USA	1	78400000	78499999	0.005388537421822548
USA	1	78500000	78599999	0.008140652440488338
USA	1	78600000	78699999	0.00904623232781887
USA	1	78700000	78799999	0.008058839477598667
USA	1	78800000	78899999	0.005196995101869106
USA	1	78900000	78999999	0.006361212581396103
USA	1	79000000	79099999	0.003960641101002693
USA	1	79100000	79199999	0.007229182869195938
USA	1	79200000	79299999	0.0053657288663089275
USA	1	79300000	79399999	0.007528624031692743
USA	1	79400000	79499999	0.011737977154552937
USA	1	79500000	79599999	0.005448582116514444
USA	1	79600000	79699999	0.006577637977898121
USA	1	79700000	79799999	0.007656248286366463
USA	1	79800000	79899999	0.010108647868037224
USA	1	79900000	79999999	0.009693547151982784
USA	1	80000000	80099999	0.006080913124606013
USA	1	80100000	80199999	0.006060289219021797
USA	1	80200000	80299999	0.006995548494160175
USA	1	80300000	80399999	0.007455990882590413
USA	1	80400000	80499999	0.005753778852522373
USA	1	80500000	80599999	0.005792157957330346
USA	1	80600000	80699999	0.006086577428504825
USA	1	80700000	80799999	0.006410005269572139
USA	1	80800000	80899999	0.008820654824376106
USA	1	80900000	80999999	0.007425022777169943
USA	1	81000000	81099999	0.011923492886126041
USA	1	81100000	81199999	0.0058558296877890825
USA	1	81200000	81299999	0.005609218962490559
USA	1	81300000	81399999	0.01194725837558508
USA	1	81400000	81499999	0.003457964165136218
USA	1	81500000	81599999	0.008489030413329601
USA	1	81600000	81699999	0.005509333219379187
USA	1	81700000	81799999	0.006741268094629049
USA	1	81800000	81899999	0.008936542086303234
USA	1	81900000	81999999	0.0059526883997023106
USA	1	82000000	82099999	0.0075660571455955505
USA	1	82100000	82199999	0.006350427400320768
USA	1	82200000	82299999	0.006218227557837963
USA	1	82300000	82399999	0.0067660133354365826
USA	1	82400000	82499999	0.006449404638260603
USA	1	82500000	82599999	0.003920144401490688
USA	1	82600000	82699999	0.004674899857491255
USA	1	82700000	82799999	0.00492998119443655
USA	1	82800000	82899999	0.004542101174592972
USA	1	82900000	82999999	0.004648115485906601
USA	1	83000000	83099999	0.004798561567440629
USA	1	83100000	83199999	0.00475068436935544
USA	1	83200000	83299999	0.0061132158152759075
USA	1	83300000	83399999	0.005236334167420864
USA	1	83400000	83499999	0.004798213951289654
USA	1	83500000	83599999	0.006986646912992001
USA	1	83600000	83699999	0.007735272869467735
USA	1	83700000	83799999	0.003517024335451424
USA	1	83800000	83899999	0.004628259222954512
USA	1	83900000	83999999	0.005281690042465925
USA	1	84000000	84099999	0.005940276198089123
USA	1	84100000	84199999	0.004295482765883207
USA	1	84200000	84299999	0.005672401748597622
USA	1	84300000	84399999	0.004175188485532999
USA	1	84400000	84499999	0.00545003404840827
USA	1	84500000	84599999	0.005160171538591385
USA	1	84600000	84699999	0.0031767303589731455
USA	1	84700000	84799999	0.005389362340793014
USA	1	84800000	84899999	0.003487420966848731
USA	1	84900000	84999999	0.0043066078796982765
USA	1	85000000	85099999	0.0054139806888997555
USA	1	85100000	85199999	0.004401408601552248
USA	1	85200000	85299999	0.0039724078960716724
USA	1	85300000	85399999	0.010278264991939068
USA	1	85400000	85499999	0.011644680984318256
USA	1	85500000	85599999	0.0061998819001019
USA	1	85600000	85699999	0.007088239770382643
USA	1	85700000	85799999	0.005978634115308523
USA	1	85800000	85899999	0.011563923209905624
USA	1	85900000	85999999	0.007635760586708784
USA	1	86000000	86099999	0.014225214719772339
USA	1	86100000	86199999	0.003550579771399498
USA	1	86200000	86299999	0.0056761326268315315
USA	1	86300000	86399999	0.005972839891910553
USA	1	86400000	86499999	0.00491954805329442
USA	1	86500000	86599999	0.01280903723090887
USA	1	86600000	86699999	0.006798759568482637
USA	1	86700000	86799999	0.007948786951601505
USA	1	86800000	86899999	0.008645405992865562
USA	1	86900000	86999999	0.005116352345794439
USA	1	87000000	87099999	0.004835678264498711
USA	1	87100000	87199999	0.008131168782711029
USA	1	87200000	87299999	0.005904133431613445
USA	1	87300000	87399999	0.005328004714101553
USA	1	87400000	87499999	0.010200140997767448
USA	1	87500000	87599999	0.008139807730913162
USA	1	87600000	87699999	0.005930840037763119
USA	1	87700000	87799999	0.004676733864471316
USA	1	87800000	87899999	0.004732243018224835
USA	1	87900000	87999999	0.005404634168371558
USA	1	88000000	88099999	0.008454153314232826
USA	1	88100000	88199999	0.00428767642006278
USA	1	88200000	88299999	0.005302896723151207
USA	1	88300000	88399999	0.006057831458747387
USA	1	88400000	88499999	0.007028860505670309
USA	1	88500000	88599999	0.008667265996336937
USA	1	88600000	88699999	0.009389144368469715
USA	1	88700000	88799999	0.00896196998655796
USA	1	88800000	88899999	0.009569224901497364
USA	1	88900000	88999999	0.005247719585895538
USA	1	89000000	89099999	0.005469440016895533
USA	1	89100000	89199999	0.006130135152488947
USA	1	89200000	89299999	0.007054256275296211
USA	1	89300000	89399999	0.010180629789829254
USA	1	89400000	89499999	0.011105747893452644
USA	1	89500000	89599999	0.01208463218063116
USA	1	89600000	89699999	0.0044320072047412395
USA	1	89700000	89799999	0.006557051558047533
USA	1	89800000	89899999	0.006737786810845137
USA	1	89900000	89999999	0.006125680869445205
USA	1	90000000	90099999	0.014585455879569054
USA	1	90100000	90199999	0.007789703086018562
USA	1	90200000	90299999	0.021304761990904808
USA	1	90300000	90399999	0.004435715265572071
USA	1	90400000	90499999	0.002635466167703271
USA	1	90500000	90599999	0.006655205972492695
USA	1	90600000	90699999	0.007289243396371603
USA	1	90700000	90799999	0.008885852061212063
USA	1	90800000	90899999	0.008245602250099182
USA	1	90900000	90999999	0.009630977176129818
USA	1	91000000	91099999	0.0054869684390723705
USA	1	91100000	91199999	0.008401556871831417
USA	1	91200000	91299999	0.007895996794104576
USA	1	91300000	91399999	0.005183856002986431
USA	1	91400000	91499999	0.004722979385405779
USA	1	91500000	91599999	0.008904017973691225
USA	1	91600000	91699999	0.00340580428019166
USA	1	91700000	91799999	0.009314949624240398
USA	1	91800000	91899999	0.00553818978369236
USA	1	91900000	91999999	0.0046733105555176735
USA	1	92000000	92099999	0.006872022058814764
USA	1	92100000	92199999	0.0038804258219897747
USA	1	92200000	92299999	0.006318601779639721
USA	1	92300000	92399999	0.009529183618724346
USA	1	92400000	92499999	0.013547724112868309
USA	1	92500000	92599999	0.007138695102185011
USA	1	92600000	92699999	0.004187604878097773
USA	1	92700000	92799999	0.00708417734131217
USA	1	92800000	92899999	0.00531797856092453
USA	1	92900000	92999999	0.0033931483048945665
USA	1	93000000	93099999	0.0038389230612665415
USA	1	93100000	93199999	0.006286219228059053
USA	1	93200000	93299999	0.005428904667496681
USA	1	93300000	93399999	0.005004435312002897
USA	1	93400000	93499999	0.005842050537467003
USA	1	93500000	93599999	0.007369369268417358
USA	1	93600000	93699999	0.004251144826412201
USA	1	93700000	93799999	0.0033287974074482918
USA	1	93800000	93899999	0.0043559568002820015
USA	1	93900000	93999999	0.021418094635009766
USA	1	94000000	94099999	0.010660979896783829
USA	1	94100000	94199999	0.00608214782550931
USA	1	94200000	94299999	0.007179527543485165
USA	1	94300000	94399999	0.005360000766813755
USA	1	94400000	94499999	0.007204977795481682
USA	1	94500000	94599999	0.009221553336828947
USA	1	94600000	94699999	0.009007709100842476
USA	1	94700000	94799999	0.00915792491286993
USA	1	94800000	94899999	0.007898633368313313
USA	1	94900000	94999999	0.008926642127335072
USA	1	95000000	95099999	0.016310468316078186
USA	1	95100000	95199999	0.007325688377022743
USA	1	95200000	95299999	0.00957015622407198
USA	1	95300000	95399999	0.007073122076690197
USA	1	95400000	95499999	0.005018431227654219
USA	1	95500000	95599999	0.010471849702298641
USA	1	95600000	95699999	0.007614932954311371
USA	1	95700000	95799999	0.005268646404147148
USA	1	95800000	95899999	0.007183910813182592
USA	1	95900000	95999999	0.005876467563211918
USA	1	96000000	96099999	0.006350427400320768
USA	1	96100000	96199999	0.005613368004560471
USA	1	96200000	96299999	0.006214486435055733
USA	1	96300000	96399999	0.004921236075460911
USA	1	96400000	96499999	0.003982913680374622
USA	1	96500000	96599999	0.00591016560792923
USA	1	96600000	96699999	0.006005174946039915
USA	1	96700000	96799999	0.004928873386234045
USA	1	96800000	96899999	0.007485785521566868
USA	1	96900000	96999999	0.007661347510293126
USA	1	97000000	97099999	0.0059206499718129635
USA	1	97100000	97199999	0.005456195212900639
USA	1	97200000	97299999	0.0077554755844175816
USA	1	97300000	97399999	0.004537391476333141
USA	1	97400000	97499999	0.004110294859856367
USA	1	97500000	97599999	0.006773578003048897
USA	1	97600000	97699999	0.005720040295273066
USA	1	97700000	97799999	0.008304550312459469
USA	1	97800000	97899999	0.010538646019995213
USA	1	97900000	97999999	0.004986738786101341
USA	1	98000000	98099999	0.011696895118802786
USA	1	98100000	98199999	0.007056663278490305
USA	1	98200000	98299999	0.004945577587932348
USA	1	98300000	98399999	0.007520638406276703
USA	1	98400000	98499999	0.005220446269959211
USA	1	98500000	98599999	0.004189882893115282
USA	1	98600000	98699999	0.004150521941483021
USA	1	98700000	98799999	0.006106680259108543
USA	1	98800000	98899999	0.003356778062880039
USA	1	98900000	98999999	0.004499788163229823
USA	1	99000000	99099999	0.008327872958034277
USA	1	99100000	99199999	0.008088691160082817
USA	1	99200000	99299999	0.005655890330672264
USA	1	99300000	99399999	0.003341126721352339
USA	1	99400000	99499999	0.005257109645754099
USA	1	99500000	99599999	0.00525779789313674
USA	1	99600000	99699999	0.006937436759471893
USA	1	99700000	99799999	0.003891314147040248
USA	1	99800000	99899999	0.004925237502902746
USA	1	99900000	99999999	0.00477717537432909
USA	1	100000000	100099999	0.0051700149197131395
USA	1	100100000	100199999	0.0035708521027117968
USA	1	100200000	100299999	0.004057085141539574
USA	1	100300000	100399999	0.00692091416567564
USA	1	100400000	100499999	0.006267707794904709
USA	1	100500000	100599999	0.007138693705201149
USA	1	100600000	100699999	0.0040089585818350315
USA	1	100700000	100799999	0.004674899857491255
USA	1	100800000	100899999	0.00513695552945137
USA	1	100900000	100999999	0.0033356917556375265
USA	1	101000000	101099999	0.005242750281468034
USA	1	101100000	101199999	0.004557391162961721
USA	1	101200000	101299999	0.005910167936235666
USA	1	101300000	101399999	0.005910160951316357
USA	1	101400000	101499999	0.00318560260348022
USA	1	101500000	101599999	0.0041147805750370026
USA	1	101600000	101699999	0.0047874844167381525
USA	1	101700000	101799999	0.005719235632568598
USA	1	101800000	101899999	0.0071149044670164585
USA	1	101900000	101999999	0.0051203276962041855
USA	1	102000000	102099999	0.009915853850543499
USA	1	102100000	102199999	0.006598961539566517
USA	1	102200000	102299999	0.005855727707967162
USA	1	102300000	102399999	0.0031890009995549917
USA	1	102400000	102499999	0.004252261482179165
USA	1	102500000	102599999	0.008547008037567139
USA	1	102600000	102699999	0.00591279286891222
USA	1	102700000	102799999	0.007336806505918503
USA	1	102800000	102899999	0.003946793731302023
USA	1	102900000	102999999	0.006216739770025015
USA	1	103000000	103099999	0.003593518165871501
USA	1	103100000	103199999	0.0036028483882546425
USA	1	103200000	103299999	0.005852842703461647
USA	1	103300000	103399999	0.007432222831994295
USA	1	103400000	103499999	0.006553303450345993
USA	1	103500000	103599999	0.0048425046261399984
USA	1	103600000	103699999	0.0053482153452932835
USA	1	103700000	103799999	0.005085919052362442
USA	1	103800000	103899999	0.005043257027864456
USA	1	103900000	103999999	0.005707377567887306
USA	1	104000000	104099999	0.0060051740147173405
USA	1	104100000	104199999	0.010455799289047718
USA	1	104200000	104299999	0.004517812747508287
USA	1	104300000	104399999	0.005353856366127729
USA	1	104400000	104499999	0.004649672191590071
USA	1	104500000	104599999	0.004851649980992079
USA	1	104600000	104699999	0.006568967364728451
USA	1	104700000	104799999	0.0054869684390723705
USA	1	104800000	104899999	0.005772293545305729
USA	1	104900000	104999999	0.004223726689815521
USA	1	105000000	105099999	0.004120879340916872
USA	1	105100000	105199999	0.005891444627195597
USA	1	105200000	105299999	0.006260077003389597
USA	1	105300000	105399999	0.00502411974593997
USA	1	105400000	105499999	0.004274843260645866
USA	1	105500000	105599999	0.003648933721706271
USA	1	105600000	105699999	0.005190315656363964
USA	1	105700000	105799999	0.002656917553395033
USA	1	105800000	105899999	0.0037905708886682987
USA	1	105900000	105999999	0.0044950805604457855
USA	1	106000000	106099999	0.0036549712531268597
USA	1	106100000	106199999	0.0057661766186356544
USA	1	106200000	106299999	0.004205331671983004
USA	1	106300000	106399999	0.004303466295823455
USA	1	106400000	106499999	0.005067437421530485
USA	1	106500000	106599999	0.003641177900135517
USA	1	106600000	106699999	0.004163963254541159
USA	1	106700000	106799999	0.005373950116336346
USA	1	106800000	106899999	0.005087616387754679
USA	1	106900000	106999999	0.004437279421836138
USA	1	107000000	107099999	0.004576659295707941
USA	1	107100000	107199999	0.00425832299515605
USA	1	107200000	107299999	0.005329281557351351
USA	1	107300000	107399999	0.005575438495725393
USA	1	107400000	107499999	0.004830876365303993
USA	1	107500000	107599999	0.003916995599865913
USA	1	107600000	107699999	0.0047935498878359795
USA	1	107700000	107799999	0.00515773007646203
USA	1	107800000	107899999	0.004759944975376129
USA	1	107900000	107999999	0.004008122719824314
USA	1	108000000	108099999	0.008161095902323723
USA	1	108100000	108199999	0.005003831349313259
USA	1	108200000	108299999	0.005744996480643749
USA	1	108300000	108399999	0.007854056544601917
USA	1	108400000	108499999	0.005415676161646843
USA	1	108500000	108599999	0.005598993040621281
USA	1	108600000	108699999	0.006763819605112076
USA	1	108700000	108799999	0.0047935498878359795
USA	1	108800000	108899999	0.005915932822972536
USA	1	108900000	108999999	0.006471259985119104
USA	1	109000000	109099999	0.003330499166622758
USA	1	109100000	109199999	0.004008959513157606
USA	1	109200000	109299999	0.0055745490826666355
USA	1	109300000	109399999	0.008281533606350422
USA	1	109400000	109499999	0.005109041929244995
USA	1	109500000	109599999	0.004892224445939064
USA	1	109600000	109699999	0.0032001894433051348
USA	1	109700000	109799999	0.0029620223212987185
USA	1	109800000	109899999	0.0070616560988128185
USA	1	109900000	109999999	0.005893674213439226
USA	1	110000000	110099999	0.004518244415521622
USA	1	110100000	110199999	0.0067563364282250404
USA	1	110200000	110299999	0.00463821878656745
USA	1	110300000	110399999	0.003387957811355591
USA	1	110400000	110499999	0.0034574028104543686
USA	1	110500000	110599999	0.007752739358693361
USA	1	110600000	110699999	0.004419366829097271
USA	1	110700000	110799999	0.007276506628841162
USA	1	110800000	110899999	0.006335793295875192
USA	1	110900000	110999999	0.005636132787913084
USA	1	111000000	111099999	0.004952652379870415
USA	1	111100000	111199999	0.005055977497249842
USA	1	111200000	111299999	0.010226381942629814
USA	1	111300000	111399999	0.0061247823759913445
USA	1	111400000	111499999	0.005229071248322725
USA	1	111500000	111599999	0.004834089893847704
USA	1	111600000	111699999	0.0055055986158549786
USA	1	111700000	111799999	0.007717027794569731
USA	1	111800000	111899999	0.00697808712720871
USA	1	111900000	111999999	0.007455303566530347
USA	1	112000000	112099999	0.007929976098239422
USA	1	112100000	112199999	0.0072283626068383455
USA	1	112200000	112299999	0.004429679363965988
USA	1	112300000	112399999	0.002977489843033254
USA	1	112400000	112499999	0.009001816622912884
USA	1	112500000	112599999	0.004970406647771597
USA	1	112600000	112699999	0.008850954473018646
USA	1	112700000	112799999	0.004759946838021278
USA	1	112800000	112899999	0.007258110214024782
USA	1	112900000	112999999	0.009620429016649723
USA	1	113000000	113099999	0.006575166713446379
USA	1	113100000	113199999	0.004003982525318861
USA	1	113200000	113299999	0.007722576847299933
USA	1	113300000	113399999	0.004905106732621789
USA	1	113400000	113499999	0.005691443104296923
USA	1	113500000	113599999	0.005248024128377438
USA	1	113600000	113699999	0.005200633313506842
USA	1	113700000	113799999	0.006753685884177685
USA	1	113800000	113899999	0.009060701355338097
USA	1	113900000	113999999	0.005632167449221015
USA	1	114000000	114099999	0.005609008949249983
USA	1	114100000	114199999	0.005003831349313259
USA	1	114200000	114299999	0.003966276068240404
USA	1	114300000	114399999	0.004546568961814046
USA	1	114400000	114499999	0.007397757610306144
USA	1	114500000	114599999	0.004748139530420303
USA	1	114600000	114699999	0.01344360876828432
USA	1	114700000	114799999	0.00622154027223587
USA	1	114800000	114899999	0.007580817677080631
USA	1	114900000	114999999	0.006584436632692814
USA	1	115000000	115099999	0.00951476814225316
USA	1	115100000	115199999	0.003431367687880993
USA	1	115200000	115299999	0.006704691331833601
USA	1	115300000	115399999	0.005157084669917822
USA	1	115400000	115499999	0.00471195625141263
USA	1	115500000	115599999	0.008290154859423637
USA	1	115600000	115699999	0.004582942929118872
USA	1	115700000	115799999	0.0034872740507125854
USA	1	115800000	115899999	0.006291427183896303
USA	1	115900000	115999999	0.002620373386889696
USA	1	116000000	116099999	0.002793896710500121
USA	1	116100000	116199999	0.0073110670782625675
USA	1	116200000	116299999	0.005957405548542738
USA	1	116300000	116399999	0.006388068664819002
USA	1	116400000	116499999	0.0031974425073713064
USA	1	116500000	116599999	0.0047935498878359795
USA	1	116600000	116699999	0.004539006855338812
USA	1	116700000	116799999	0.0032877526246011257
USA	1	116800000	116899999	0.00392627390101552
USA	1	116900000	116999999	0.006013769190758467
USA	1	117000000	117099999	0.004450095351785421
USA	1	117100000	117199999	0.004862508736550808
USA	1	117200000	117299999	0.0030617816373705864
USA	1	117300000	117399999	0.0032670297659933567
USA	1	117400000	117499999	0.004728898871690035
USA	1	117500000	117599999	0.0034261851105839014
USA	1	117600000	117699999	0.004581002052873373
USA	1	117700000	117799999	0.006741268094629049
USA	1	117800000	117899999	0.0040199176874011755
USA	1	117900000	117999999	0.0034697623923420906
USA	1	118000000	118099999	0.004831071011722088
USA	1	118100000	118199999	0.0035897624911740422
USA	1	118200000	118299999	0.005075184628367424
USA	1	118300000	118399999	0.004761315416544676
USA	1	118400000	118499999	0.0036160980816930532
USA	1	118500000	118599999	0.00478889187797904
USA	1	118600000	118699999	0.0054869684390723705
USA	1	118700000	118799999	0.0049409824423491955
USA	1	118800000	118899999	0.008321488276124
USA	1	118900000	118999999	0.011012041941285133
USA	1	119000000	119099999	0.0036298446357250214
USA	1	119100000	119199999	0.005238519050180912
USA	1	119200000	119299999	0.0045119833666831255
USA	1	119300000	119399999	0.00621527386829257
USA	1	119400000	119499999	0.01231278944760561
USA	1	119500000	119599999	0.009649516083300114
USA	1	119600000	119699999	0.006733020767569542
USA	1	119700000	119799999	0.005391886457800865
USA	1	119800000	119899999	0.007046366110444069
USA	1	119900000	119999999	0.004796814639121294
USA	1	120000000	120099999	0.00701549556106329
USA	1	120100000	120199999	0.003883966477587819
USA	1	120200000	120299999	0.005836669355630875
USA	1	120300000	120399999	0.002443340141326189
USA	1	120400000	120499999	0.0018929620273411274
USA	1	120500000	120599999	0.002913752803578973
USA	1	120600000	120699999	0.007782684173434973
USA	1	120700000	120799999	0.005100791808217764
USA	1	120800000	120899999	0.004706122446805239
USA	1	120900000	120999999	0.006374462973326445
USA	1	121000000	121099999	0.004495379747822881
USA	1	121100000	121199999	0.003965725423768163
USA	1	121200000	121299999	0.006850460544228554
USA	1	121300000	121399999	0.009977746289223433
USA	1	121400000	121499999	0.006350949872285128
USA	1	121500000	121599999	0.009930177591741085
USA	1	121600000	121699999	0.010790245607495308
USA	1	121700000	121799999	0.007049345877021551
USA	1	121800000	121899999	0.00664316420443356
USA	1	121900000	121999999	0.008434808813035488
USA	1	122000000	122099999	0.008116859942674637
USA	1	122100000	122199999	0.00819450244307518
USA	1	122200000	122299999	0.006949834059923887
USA	1	122300000	122399999	0.005141479894518852
USA	1	122400000	122499999	0.0065569046419113874
USA	1	122500000	122599999	0.004995608702301979
USA	1	122600000	122699999	0.009060634765774012
USA	1	122700000	122799999	0.009192864410579205
USA	1	122800000	122899999	0.0036344260443001986
USA	1	122900000	122999999	0.006733020767569542
USA	1	123000000	123099999	0.008368881419301033
USA	1	123100000	123199999	0.004221375100314617
USA	1	123200000	123299999	0.004401407670229673
USA	1	123300000	123399999	0.0029484499245882034
USA	1	123400000	123499999	0.008130143396556377
USA	1	123500000	123599999	0.006601432338356972
USA	1	123600000	123699999	0.004576659295707941
USA	1	123700000	123799999	0.003351040417328477
USA	1	123800000	123899999	0.005944615695625544
USA	1	123900000	123999999	0.0032193853985518217
USA	1	124000000	124099999	0.004755883011966944
USA	1	124100000	124199999	0.005645127035677433
USA	1	124200000	124299999	0.005426647607237101
USA	1	124300000	124399999	0.008378851227462292
USA	1	124400000	124499999	0.00803285464644432
USA	1	124500000	124599999	0.006042306311428547
USA	1	124600000	124699999	0.007521342486143112
USA	1	124700000	124799999	0.005811774637550116
USA	1	124800000	124899999	0.004401407670229673
USA	1	124900000	124999999	0.00672950129956007
USA	1	125000000	125099999	0.005690706428140402
USA	1	125100000	125199999	0.0024824386928230524
USA	1	125200000	125299999	0.0037381635047495365
USA	1	125300000	125399999	0.0038980944082140923
USA	1	125400000	125499999	0.0035434341989457607
USA	1	125500000	125599999	0.002466251142323017
USA	1	125600000	125699999	0.004008122719824314
